product_id,category_id,seller_id,price,weight_grams,length_cm,photos_qty
prd_0006926,cat_028,sel_001777,47.57,41527,100,2
prd_0006927,cat_024,sel_001374,66.2,381,101,1
prd_0006928,cat_010,sel_001555,25.09,557,20,6
prd_0006929,cat_005,sel_001697,8.43,945,58,1
prd_0006930,cat_031,sel_000307,28.94,642,102,3
prd_0006931,cat_022,sel_000444,52.88,6103,52,3
prd_0006932,cat_024,sel_001599,91.77,1200,47,2
prd_0006933,cat_040,sel_001569,22.8,1261,82,7
prd_0006934,cat_012,sel_002029,32.04,583,20,4
prd_0006935,cat_033,sel_001735,10.55,1134,33,5
prd_0006936,cat_022,sel_000534,201.8,3092,31,3
prd_0006937,cat_009,sel_000200,68.18,672,109,4
prd_0006938,cat_002,sel_001004,14.18,796,36,7
prd_0006939,cat_023,sel_000947,124.63,569,17,7
prd_0006940,cat_011,sel_001940,19.94,536,67,3
prd_0006941,cat_027,sel_001678,19.64,1999,108,4
prd_0006942,cat_027,sel_002172,10.65,3438,17,3
prd_0006943,cat_016,sel_001291,41.38,268,69,1
prd_0006944,cat_019,sel_000736,35.48,561,117,5
prd_0006945,cat_024,sel_001291,177.93,618,83,6
prd_0006946,cat_016,sel_000554,56.41,870,73,4
prd_0006947,cat_037,sel_000164,87.11,333,115,7
prd_0006948,cat_003,sel_001282,164.2,1777,16,6
prd_0006949,cat_041,sel_001067,36.73,797,115,7
prd_0006950,cat_002,sel_000090,17.49,593,29,1
prd_0006951,cat_008,sel_001798,32.46,750,103,2
prd_0006952,cat_028,sel_001614,70.07,34334,92,2
prd_0006953,cat_003,sel_000208,83.62,408,94,4
prd_0006954,cat_009,sel_001777,45.87,378,54,7
prd_0006955,cat_006,sel_000238,19.81,1751,72,3
prd_0006956,cat_029,sel_001330,22.72,11105,68,2
prd_0006957,cat_022,sel_001561,66.57,3701,34,4
prd_0006958,cat_002,sel_001282,27.53,720,116,4
prd_0006959,cat_016,sel_001876,72.41,856,58,3
prd_0006960,cat_008,sel_000988,48.1,1296,91,5
prd_0006961,cat_040,sel_000549,22.67,493,73,1
prd_0006962,cat_004,sel_001252,352.55,11134,17,3
prd_0006963,cat_023,sel_000864,47.77,467,36,2
prd_0006964,cat_017,sel_000397,55.03,450,118,1
prd_0006965,cat_022,sel_001204,133.88,3694,76,1
prd_0006966,cat_040,sel_000522,51.32,658,48,7
prd_0006967,cat_011,sel_001201,16.04,486,71,4
prd_0006968,cat_031,sel_001525,68.26,581,68,7
prd_0006969,cat_016,sel_001981,77.42,1530,88,2
prd_0006970,cat_025,sel_002116,47.87,371,112,7
prd_0006971,cat_013,sel_001678,29.06,4733,79,4
prd_0006972,cat_008,sel_002230,82.32,340,26,1
prd_0006973,cat_003,sel_001431,150.23,2384,105,2
prd_0006974,cat_004,sel_001777,230.62,26246,24,4
prd_0006975,cat_040,sel_001947,23.53,388,56,5
prd_0006976,cat_032,sel_002046,51.19,423,35,6
prd_0006977,cat_009,sel_001893,151.62,837,73,7
prd_0006978,cat_019,sel_002253,100.43,523,113,7
prd_0006979,cat_028,sel_001209,37.09,60933,76,5
prd_0006980,cat_012,sel_002373,80.04,328,11,1
prd_0006981,cat_016,sel_001033,116.04,1028,48,1
prd_0006982,cat_028,sel_000200,86.01,91831,36,7
prd_0006983,cat_008,sel_000482,42.93,729,82,2
prd_0006984,cat_019,sel_001431,113.21,436,52,1
prd_0006985,cat_008,sel_000046,42.85,406,46,6
prd_0006986,cat_001,sel_000411,21.69,553,113,4
prd_0006987,cat_026,sel_000952,17.75,841,95,3
prd_0006988,cat_028,sel_001565,53.59,14216,69,4
prd_0006989,cat_042,sel_000434,64.1,513,109,5
prd_0006990,cat_007,sel_001475,90.64,640,87,7
prd_0006991,cat_031,sel_001664,42.62,1305,37,5
prd_0006992,cat_040,sel_001927,17.57,1522,49,4
prd_0006993,cat_024,sel_001657,69.57,561,74,2
prd_0006994,cat_040,sel_000634,8.55,344,48,3
prd_0006995,cat_042,sel_002492,87.16,643,104,3
prd_0006996,cat_033,sel_002214,22.82,655,54,6
prd_0006997,cat_042,sel_000950,41.75,1085,74,6
prd_0006998,cat_024,sel_000079,90.93,480,16,1
prd_0006999,cat_018,sel_001353,84.89,365,56,1
prd_0007000,cat_039,sel_002149,15.75,596,43,7
prd_0007001,cat_034,sel_002036,91.64,506,86,4
prd_0007002,cat_004,sel_002235,597.01,12487,106,7
prd_0007003,cat_011,sel_002419,21.26,388,54,1
prd_0007004,cat_009,sel_001780,39.44,320,13,3
prd_0007005,cat_035,sel_000426,16.9,814,62,4
prd_0007006,cat_008,sel_000101,51.49,684,57,2
prd_0007007,cat_011,sel_000398,22.48,401,119,4
prd_0007008,cat_019,sel_000521,110.75,904,27,2
prd_0007009,cat_003,sel_000167,159.38,597,51,4
prd_0007010,cat_040,sel_001160,26.97,489,15,3
prd_0007011,cat_018,sel_001987,263.99,668,109,3
prd_0007012,cat_007,sel_000014,47.59,1044,95,6
prd_0007013,cat_009,sel_002017,165.2,454,91,2
prd_0007014,cat_032,sel_002295,68.8,1052,77,2
prd_0007015,cat_024,sel_000400,227.07,433,56,4
prd_0007016,cat_016,sel_000059,52.59,904,95,2
prd_0007017,cat_011,sel_001232,22.26,1391,109,4
prd_0007018,cat_038,sel_002159,70.59,363,28,2
prd_0007019,cat_032,sel_001837,67.18,647,26,4
prd_0007020,cat_028,sel_000096,69.75,39311,80,4
prd_0007021,cat_016,sel_001684,96.16,322,114,4
prd_0007022,cat_041,sel_002030,52.64,744,81,4
prd_0007023,cat_028,sel_000688,53.81,22600,87,4
prd_0007024,cat_015,sel_001641,24.24,393,46,3
prd_0007025,cat_040,sel_001271,23.38,485,70,3
prd_0007026,cat_037,sel_000529,67.01,468,25,4
prd_0007027,cat_031,sel_002248,46.4,895,59,3
prd_0007028,cat_032,sel_000579,23.6,599,107,3
prd_0007029,cat_015,sel_002089,31.35,1905,112,6
prd_0007030,cat_019,sel_001758,47.35,458,75,6
prd_0007031,cat_007,sel_000570,86.17,760,99,4
prd_0007032,cat_023,sel_001777,44.81,556,59,6
prd_0007033,cat_013,sel_000069,19.48,2113,70,1
prd_0007034,cat_012,sel_000611,67.61,1328,49,7
prd_0007035,cat_040,sel_000726,14.58,636,99,2
prd_0007036,cat_006,sel_002216,36.71,406,15,3
prd_0007037,cat_034,sel_002276,110.06,732,71,4
prd_0007038,cat_010,sel_000688,60.26,1005,43,3
prd_0007039,cat_002,sel_001213,22.69,392,90,1
prd_0007040,cat_002,sel_002443,15.2,615,68,6
prd_0007041,cat_015,sel_001671,23.03,1009,80,1
prd_0007042,cat_016,sel_000198,70.52,651,89,7
prd_0007043,cat_011,sel_001004,18.25,791,31,1
prd_0007044,cat_025,sel_001072,30.21,525,95,5
prd_0007045,cat_017,sel_000764,34.18,273,33,7
prd_0007046,cat_003,sel_001334,234.43,1322,79,5
prd_0007047,cat_012,sel_001834,49.51,453,89,3
prd_0007048,cat_004,sel_001735,544.73,14204,22,5
prd_0007049,cat_002,sel_000887,29.61,455,40,7
prd_0007050,cat_008,sel_001836,30.53,653,33,5
prd_0007051,cat_027,sel_001367,14.89,2942,108,3
prd_0007052,cat_027,sel_001945,26.3,5244,46,2
prd_0007053,cat_035,sel_000307,27.86,816,68,5
prd_0007054,cat_031,sel_001039,76.56,377,55,2
prd_0007055,cat_019,sel_001017,71.48,1124,25,4
prd_0007056,cat_011,sel_000887,19.98,417,30,2
prd_0007057,cat_001,sel_001746,21.68,341,94,2
prd_0007058,cat_024,sel_001430,68.03,1016,51,7
prd_0007059,cat_010,sel_000989,29.34,446,92,7
prd_0007060,cat_009,sel_001373,54.07,630,99,6
prd_0007061,cat_040,sel_001764,17.74,315,81,7
prd_0007062,cat_006,sel_001688,45.45,499,28,6
prd_0007063,cat_002,sel_001919,26.76,566,109,6
prd_0007064,cat_040,sel_002111,10.11,493,76,6
prd_0007065,cat_011,sel_001845,21.82,464,92,5
prd_0007066,cat_014,sel_000477,42.74,612,112,6
prd_0007067,cat_003,sel_002105,91.17,2460,94,4
prd_0007068,cat_014,sel_000832,45.92,374,61,6
prd_0007069,cat_040,sel_001671,23.56,169,65,1
prd_0007070,cat_027,sel_002471,6.16,6504,13,3
prd_0007071,cat_017,sel_000741,57.4,431,94,3
prd_0007072,cat_011,sel_000684,19.13,450,35,5
prd_0007073,cat_013,sel_000482,12.7,3045,56,6
prd_0007074,cat_023,sel_002451,79.29,308,64,7
prd_0007075,cat_009,sel_001085,32.39,492,59,4
prd_0007076,cat_006,sel_001987,54.78,521,114,6
prd_0007077,cat_027,sel_000139,9.7,4350,76,7
prd_0007078,cat_036,sel_000477,64.48,456,102,2
prd_0007079,cat_038,sel_000175,96.81,177,93,5
prd_0007080,cat_034,sel_002021,86.5,307,82,1
prd_0007081,cat_019,sel_000291,46.79,1048,20,2
prd_0007082,cat_032,sel_002291,39.88,394,27,4
prd_0007083,cat_039,sel_001665,17.81,788,63,1
prd_0007084,cat_001,sel_002261,27.12,419,101,4
prd_0007085,cat_014,sel_001052,77.42,900,11,2
prd_0007086,cat_007,sel_001348,96.77,630,101,5
prd_0007087,cat_042,sel_000074,64.12,290,65,4
prd_0007088,cat_039,sel_001197,18.33,334,70,6
prd_0007089,cat_033,sel_001521,22.77,284,57,7
prd_0007090,cat_011,sel_000276,14.07,946,62,6
prd_0007091,cat_040,sel_002442,11.81,319,16,7
prd_0007092,cat_002,sel_000014,43.06,498,58,4
prd_0007093,cat_007,sel_000675,105.46,576,48,6
prd_0007094,cat_023,sel_001558,164.66,670,56,7
prd_0007095,cat_032,sel_001278,39.89,476,41,2
prd_0007096,cat_037,sel_000615,250.3,272,73,6
prd_0007097,cat_011,sel_002461,19.43,328,108,7
prd_0007098,cat_013,sel_000500,32.91,2363,19,3
prd_0007099,cat_016,sel_001454,83.08,159,58,7
prd_0007100,cat_001,sel_000311,26.2,744,37,3
prd_0007101,cat_036,sel_000154,24.33,772,19,5
prd_0007102,cat_011,sel_001254,15.01,351,93,1
prd_0007103,cat_007,sel_002017,135.94,1151,54,1
prd_0007104,cat_014,sel_001359,64.45,568,67,6
prd_0007105,cat_028,sel_000741,82.04,45830,80,2
prd_0007106,cat_036,sel_000049,38.49,884,31,6
prd_0007107,cat_008,sel_002342,66.41,561,110,4
prd_0007108,cat_006,sel_000547,67.53,217,108,1
prd_0007109,cat_039,sel_001474,10.03,662,105,3
prd_0007110,cat_021,sel_000049,26.18,2602,40,2
prd_0007111,cat_013,sel_000266,19.43,2886,58,5
prd_0007112,cat_007,sel_000451,87.94,650,39,1
prd_0007113,cat_042,sel_000303,99.49,591,79,4
prd_0007114,cat_028,sel_001357,94.15,18625,42,6
prd_0007115,cat_008,sel_001022,32.92,570,116,7
prd_0007116,cat_004,sel_002017,936.07,11628,37,5
prd_0007117,cat_007,sel_000312,74.75,723,26,4
prd_0007118,cat_009,sel_001097,49.58,446,63,4
prd_0007119,cat_005,sel_001088,10.92,420,107,1
prd_0007120,cat_008,sel_000605,17.42,264,13,7
prd_0007121,cat_005,sel_000263,10.49,1808,103,1
prd_0007122,cat_013,sel_000033,31.01,3189,99,7
prd_0007123,cat_017,sel_000050,74.27,340,110,2
prd_0007124,cat_016,sel_001027,55.0,811,70,7
prd_0007125,cat_034,sel_000148,80.98,658,116,2
prd_0007126,cat_009,sel_001017,80.39,789,54,1
prd_0007127,cat_037,sel_001118,33.88,832,28,5
prd_0007128,cat_038,sel_001137,145.86,1038,12,7
prd_0007129,cat_040,sel_000503,30.61,352,71,5
prd_0007130,cat_007,sel_001281,125.95,645,16,3
prd_0007131,cat_009,sel_001008,96.05,272,28,6
prd_0007132,cat_024,sel_002468,27.81,514,115,5
prd_0007133,cat_005,sel_000126,16.18,839,39,1
prd_0007134,cat_003,sel_000148,235.22,958,28,2
prd_0007135,cat_003,sel_002045,133.1,4576,97,5
prd_0007136,cat_023,sel_000672,102.04,605,44,1
prd_0007137,cat_033,sel_000487,37.45,242,106,4
prd_0007138,cat_009,sel_002176,76.75,853,40,3
prd_0007139,cat_039,sel_001363,17.62,1820,60,2
prd_0007140,cat_032,sel_001558,58.49,196,13,4
prd_0007141,cat_003,sel_000024,62.95,2144,92,5
prd_0007142,cat_014,sel_000664,80.69,365,109,4
prd_0007143,cat_003,sel_000663,187.09,1460,32,2
prd_0007144,cat_039,sel_001920,21.18,311,83,5
prd_0007145,cat_031,sel_000988,82.8,919,59,1
prd_0007146,cat_026,sel_001486,18.94,511,105,3
prd_0007147,cat_025,sel_002320,70.16,1071,10,4
prd_0007148,cat_010,sel_002454,91.12,358,115,4
prd_0007149,cat_039,sel_000333,12.86,541,95,5
prd_0007150,cat_039,sel_001427,37.03,188,66,6
prd_0007151,cat_031,sel_001749,88.64,2199,39,4
prd_0007152,cat_016,sel_001981,119.75,1566,40,6
prd_0007153,cat_002,sel_002282,15.63,1783,13,6
prd_0007154,cat_002,sel_001808,21.87,1291,18,3
prd_0007155,cat_005,sel_001733,12.43,446,48,2
prd_0007156,cat_023,sel_000148,56.72,586,78,5
prd_0007157,cat_032,sel_001397,47.89,694,49,3
prd_0007158,cat_040,sel_001541,12.81,723,19,1
prd_0007159,cat_007,sel_001738,78.74,346,89,5
prd_0007160,cat_010,sel_001502,24.33,338,22,2
prd_0007161,cat_002,sel_001056,25.15,307,50,3
prd_0007162,cat_041,sel_001254,77.38,484,117,4
prd_0007163,cat_032,sel_002419,121.32,511,43,6
prd_0007164,cat_017,sel_000820,33.41,478,49,5
prd_0007165,cat_022,sel_001989,81.16,5669,10,1
prd_0007166,cat_022,sel_001550,116.74,2504,13,1
prd_0007167,cat_009,sel_001134,80.96,391,95,6
prd_0007168,cat_007,sel_001068,83.91,410,36,7
prd_0007169,cat_011,sel_001374,30.44,903,18,6
prd_0007170,cat_009,sel_002017,74.79,662,109,2
prd_0007171,cat_021,sel_000329,14.37,2368,47,5
prd_0007172,cat_011,sel_002264,20.23,376,21,1
prd_0007173,cat_029,sel_001961,31.67,8163,37,4
prd_0007174,cat_022,sel_000879,97.45,3394,26,3
prd_0007175,cat_019,sel_000031,62.88,414,115,2
prd_0007176,cat_040,sel_000287,28.01,721,97,3
prd_0007177,cat_011,sel_000372,19.46,434,76,2
prd_0007178,cat_024,sel_000285,59.46,569,89,7
prd_0007179,cat_001,sel_000281,65.73,524,13,7
prd_0007180,cat_030,sel_002394,162.87,1389,58,7
prd_0007181,cat_019,sel_001654,86.11,449,84,7
prd_0007182,cat_008,sel_002036,49.91,453,92,7
prd_0007183,cat_001,sel_001438,27.59,495,107,2
prd_0007184,cat_028,sel_001558,39.63,12179,98,4
prd_0007185,cat_025,sel_002198,45.04,416,83,3
prd_0007186,cat_025,sel_000665,91.28,946,28,1
prd_0007187,cat_016,sel_001735,137.74,746,67,2
prd_0007188,cat_024,sel_002240,71.55,491,67,5
prd_0007189,cat_022,sel_002329,69.38,2771,45,2
prd_0007190,cat_009,sel_001135,59.06,630,77,5
prd_0007191,cat_019,sel_002125,149.47,973,78,5
prd_0007192,cat_019,sel_001291,48.07,1281,96,1
prd_0007193,cat_034,sel_000661,70.54,461,14,7
prd_0007194,cat_015,sel_000638,32.99,353,33,4
prd_0007195,cat_016,sel_001156,140.41,763,34,3
prd_0007196,cat_041,sel_000661,30.71,718,35,1
prd_0007197,cat_037,sel_000083,110.56,603,111,6
prd_0007198,cat_009,sel_000288,109.92,436,44,7
prd_0007199,cat_038,sel_002109,35.45,311,88,7
prd_0007200,cat_005,sel_002204,10.4,840,107,5
prd_0007201,cat_034,sel_002174,78.01,939,20,5
prd_0007202,cat_007,sel_001421,142.89,501,96,6
prd_0007203,cat_015,sel_002328,37.33,1411,83,6
prd_0007204,cat_041,sel_001282,63.06,675,118,4
prd_0007205,cat_004,sel_001189,153.23,13743,108,1
prd_0007206,cat_034,sel_001212,95.07,332,42,3
prd_0007207,cat_018,sel_000647,31.15,256,83,6
prd_0007208,cat_005,sel_001558,34.08,464,32,7
prd_0007209,cat_040,sel_001147,34.21,721,74,2
prd_0007210,cat_021,sel_002427,27.42,6423,116,6
prd_0007211,cat_037,sel_000458,31.44,620,64,6
prd_0007212,cat_036,sel_000218,24.52,806,115,3
prd_0007213,cat_001,sel_000886,42.25,396,75,7
prd_0007214,cat_009,sel_000554,70.8,665,110,1
prd_0007215,cat_011,sel_002472,45.27,623,105,2
prd_0007216,cat_019,sel_001431,66.14,373,13,1
prd_0007217,cat_003,sel_000909,349.84,2928,44,4
prd_0007218,cat_013,sel_001608,8.31,3740,18,6
prd_0007219,cat_033,sel_001160,14.57,1042,94,4
prd_0007220,cat_006,sel_000538,32.77,602,89,3
prd_0007221,cat_027,sel_001016,24.91,2965,80,2
prd_0007222,cat_016,sel_000728,49.85,405,21,3
prd_0007223,cat_003,sel_001599,220.64,1258,24,1
prd_0007224,cat_007,sel_002026,125.11,1247,102,5
prd_0007225,cat_005,sel_000668,20.33,382,36,6
prd_0007226,cat_023,sel_001560,72.91,837,73,6
prd_0007227,cat_003,sel_001777,87.28,1283,107,7
prd_0007228,cat_034,sel_000942,106.52,805,45,4
prd_0007229,cat_033,sel_001254,16.28,665,45,2
prd_0007230,cat_003,sel_000906,197.55,770,30,4
prd_0007231,cat_037,sel_000950,173.8,651,55,5
prd_0007232,cat_040,sel_001137,17.37,1771,76,6
prd_0007233,cat_002,sel_000741,35.55,699,46,5
prd_0007234,cat_040,sel_001254,21.74,953,36,2
prd_0007235,cat_010,sel_001894,54.71,696,71,3
prd_0007236,cat_025,sel_001016,37.92,889,15,1
prd_0007237,cat_007,sel_002353,67.22,419,17,2
prd_0007238,cat_034,sel_000564,59.21,564,81,3
prd_0007239,cat_034,sel_001149,148.52,931,58,7
prd_0007240,cat_041,sel_001545,33.14,503,117,3
prd_0007241,cat_041,sel_001395,51.5,1025,64,3
prd_0007242,cat_003,sel_002355,135.07,908,46,5
prd_0007243,cat_025,sel_000808,58.54,617,99,7
prd_0007244,cat_009,sel_000963,30.18,527,20,2
prd_0007245,cat_005,sel_001535,7.91,2244,33,6
prd_0007246,cat_005,sel_001538,16.04,493,94,7
prd_0007247,cat_039,sel_001997,18.26,740,52,6
prd_0007248,cat_025,sel_002017,46.29,221,59,2
prd_0007249,cat_002,sel_000033,20.95,334,67,2
prd_0007250,cat_041,sel_001927,93.91,699,75,6
prd_0007251,cat_033,sel_001794,40.0,525,99,3
prd_0007252,cat_011,sel_001510,19.47,530,72,4
prd_0007253,cat_017,sel_000793,56.14,510,87,1
prd_0007254,cat_029,sel_002258,72.07,7293,96,2
prd_0007255,cat_025,sel_001842,75.41,254,14,3
prd_0007256,cat_016,sel_000658,112.35,574,66,5
prd_0007257,cat_019,sel_000761,83.64,537,48,7
prd_0007258,cat_002,sel_001777,20.09,1022,51,1
prd_0007259,cat_018,sel_002280,81.75,910,33,5
prd_0007260,cat_011,sel_001260,22.53,145,91,7
prd_0007261,cat_010,sel_002193,14.74,415,23,3
prd_0007262,cat_009,sel_000976,64.35,1477,22,7
prd_0007263,cat_024,sel_001018,28.08,943,40,3
prd_0007264,cat_015,sel_001719,35.19,766,114,4
prd_0007265,cat_015,sel_000143,20.11,466,72,2
prd_0007266,cat_006,sel_000363,101.43,868,55,6
prd_0007267,cat_040,sel_001808,20.27,281,99,1
prd_0007268,cat_008,sel_000615,35.92,452,13,5
prd_0007269,cat_014,sel_000465,79.34,712,107,2
prd_0007270,cat_007,sel_000251,60.55,813,46,2
prd_0007271,cat_027,sel_000585,28.81,3899,46,3
prd_0007272,cat_016,sel_000636,114.25,730,107,1
prd_0007273,cat_014,sel_000860,51.59,651,35,4
prd_0007274,cat_037,sel_002336,53.67,512,36,3
prd_0007275,cat_031,sel_001616,41.5,1172,73,3
prd_0007276,cat_019,sel_001735,68.51,1514,35,2
prd_0007277,cat_016,sel_000345,50.24,584,83,2
prd_0007278,cat_040,sel_000505,15.52,333,75,6
prd_0007279,cat_040,sel_002238,14.61,533,70,2
prd_0007280,cat_027,sel_001593,15.54,3655,60,4
prd_0007281,cat_031,sel_002017,44.99,198,101,4
prd_0007282,cat_038,sel_000901,81.84,1171,93,3
prd_0007283,cat_040,sel_001485,19.33,436,53,1
prd_0007284,cat_003,sel_001289,160.0,992,31,4
prd_0007285,cat_042,sel_000529,61.48,506,46,1
prd_0007286,cat_027,sel_002046,15.59,2763,26,2
prd_0007287,cat_023,sel_000836,99.37,617,72,6
prd_0007288,cat_014,sel_001200,18.82,890,108,1
prd_0007289,cat_011,sel_000346,15.95,1135,82,2
prd_0007290,cat_033,sel_001600,15.1,890,98,6
prd_0007291,cat_024,sel_002010,73.53,374,46,3
prd_0007292,cat_007,sel_001059,65.74,568,113,4
prd_0007293,cat_023,sel_002435,93.52,632,37,1
prd_0007294,cat_005,sel_000660,24.74,699,73,4
prd_0007295,cat_018,sel_002174,57.24,766,116,2
prd_0007296,cat_023,sel_001798,80.78,623,11,3
prd_0007297,cat_024,sel_002301,39.16,574,87,6
prd_0007298,cat_005,sel_001847,22.15,946,63,4
prd_0007299,cat_004,sel_001273,254.22,14036,77,7
prd_0007300,cat_009,sel_001067,38.94,968,100,7
prd_0007301,cat_023,sel_002062,33.83,901,41,3
prd_0007302,cat_039,sel_002089,18.99,1240,117,2
prd_0007303,cat_032,sel_001514,26.81,669,111,2
prd_0007304,cat_031,sel_001760,25.18,1234,67,5
prd_0007305,cat_011,sel_001191,20.38,515,68,5
prd_0007306,cat_005,sel_000564,27.61,713,91,6
prd_0007307,cat_037,sel_000142,101.02,879,39,2
prd_0007308,cat_019,sel_001642,37.77,361,47,5
prd_0007309,cat_004,sel_001678,294.89,12325,49,5
prd_0007310,cat_019,sel_001669,97.68,429,19,4
prd_0007311,cat_025,sel_001437,61.76,582,50,5
prd_0007312,cat_011,sel_000865,21.7,459,116,4
prd_0007313,cat_001,sel_000615,19.98,632,13,6
prd_0007314,cat_023,sel_000183,61.44,577,101,3
prd_0007315,cat_002,sel_000385,13.93,521,54,2
prd_0007316,cat_015,sel_001579,40.27,646,46,5
prd_0007317,cat_034,sel_001941,104.9,426,38,3
prd_0007318,cat_042,sel_002259,42.82,389,32,4
prd_0007319,cat_013,sel_000242,27.6,2202,59,2
prd_0007320,cat_001,sel_002017,12.8,245,38,2
prd_0007321,cat_018,sel_001538,98.8,427,71,5
prd_0007322,cat_010,sel_000748,21.73,785,94,2
prd_0007323,cat_037,sel_001804,50.83,543,46,7
prd_0007324,cat_028,sel_002468,30.54,30183,106,6
prd_0007325,cat_014,sel_000969,48.18,490,13,3
prd_0007326,cat_032,sel_001577,59.66,1576,25,2
prd_0007327,cat_011,sel_000664,18.09,651,112,3
prd_0007328,cat_019,sel_000528,55.3,451,102,4
prd_0007329,cat_039,sel_000388,18.3,353,22,5
prd_0007330,cat_007,sel_000090,34.67,1413,56,3
prd_0007331,cat_011,sel_001801,24.24,297,48,3
prd_0007332,cat_037,sel_000377,30.77,403,21,4
prd_0007333,cat_016,sel_001692,59.55,403,89,1
prd_0007334,cat_011,sel_002163,18.09,589,57,1
prd_0007335,cat_002,sel_002105,22.91,716,106,4
prd_0007336,cat_014,sel_000744,72.06,620,48,6
prd_0007337,cat_018,sel_000331,104.35,499,81,5
prd_0007338,cat_014,sel_001131,124.69,298,109,1
prd_0007339,cat_010,sel_000479,98.92,1518,36,4
prd_0007340,cat_013,sel_000950,19.71,4566,53,4
prd_0007341,cat_024,sel_001456,66.62,796,82,6
prd_0007342,cat_037,sel_001614,78.72,427,85,5
prd_0007343,cat_024,sel_000564,52.94,517,54,5
prd_0007344,cat_024,sel_000591,82.53,1078,18,1
prd_0007345,cat_034,sel_002150,137.2,199,91,4
prd_0007346,cat_006,sel_002351,18.22,878,86,7
prd_0007347,cat_011,sel_001608,17.36,530,53,7
prd_0007348,cat_002,sel_001430,36.63,738,99,6
prd_0007349,cat_012,sel_001654,53.83,1379,19,5
prd_0007350,cat_042,sel_000336,66.22,472,69,6
prd_0007351,cat_011,sel_002235,9.12,155,67,3
prd_0007352,cat_035,sel_000537,27.16,347,20,4
prd_0007353,cat_003,sel_001678,210.26,1509,14,3
prd_0007354,cat_016,sel_000576,89.57,1368,118,1
prd_0007355,cat_012,sel_001770,33.58,494,78,1
prd_0007356,cat_007,sel_001898,106.74,1301,103,3
prd_0007357,cat_013,sel_001849,12.32,1251,44,5
prd_0007358,cat_024,sel_001088,41.16,466,66,6
prd_0007359,cat_018,sel_001549,153.09,1008,107,6
prd_0007360,cat_034,sel_001540,126.77,961,58,4
prd_0007361,cat_038,sel_001796,47.04,225,65,2
prd_0007362,cat_017,sel_001282,31.49,394,104,6
prd_0007363,cat_041,sel_001299,24.98,559,13,6
prd_0007364,cat_003,sel_001717,145.94,1076,70,2
prd_0007365,cat_010,sel_000451,23.66,1076,80,5
prd_0007366,cat_014,sel_001638,115.31,603,104,2
prd_0007367,cat_023,sel_000385,59.26,291,101,1
prd_0007368,cat_021,sel_001804,35.66,2518,28,1
prd_0007369,cat_022,sel_000997,85.46,6464,14,2
prd_0007370,cat_038,sel_002089,85.45,337,31,2
prd_0007371,cat_010,sel_000251,53.91,384,91,7
prd_0007372,cat_034,sel_001183,36.39,420,35,7
prd_0007373,cat_022,sel_000439,87.93,9901,93,1
prd_0007374,cat_018,sel_002160,99.44,574,113,7
prd_0007375,cat_011,sel_000331,14.8,198,84,7
prd_0007376,cat_011,sel_001250,27.74,328,23,7
prd_0007377,cat_013,sel_000287,15.02,5721,63,6
prd_0007378,cat_032,sel_002017,62.27,489,40,1
prd_0007379,cat_017,sel_000719,66.17,324,81,6
prd_0007380,cat_006,sel_001529,53.22,496,58,6
prd_0007381,cat_031,sel_000451,69.0,980,63,4
prd_0007382,cat_025,sel_000887,32.87,1781,76,1
prd_0007383,cat_040,sel_000306,18.54,582,51,2
prd_0007384,cat_019,sel_001415,50.76,766,113,4
prd_0007385,cat_024,sel_000013,66.41,570,15,2
prd_0007386,cat_017,sel_002475,43.07,669,89,7
prd_0007387,cat_025,sel_001072,67.46,377,64,1
prd_0007388,cat_016,sel_001581,82.21,1235,86,4
prd_0007389,cat_005,sel_000730,19.0,477,96,4
prd_0007390,cat_041,sel_000645,40.18,346,105,4
prd_0007391,cat_028,sel_002103,73.08,20422,15,7
prd_0007392,cat_023,sel_001913,41.46,836,50,1
prd_0007393,cat_017,sel_001609,66.91,423,14,2
prd_0007394,cat_028,sel_001894,28.58,64041,46,1
prd_0007395,cat_005,sel_000466,5.08,826,28,2
prd_0007396,cat_011,sel_002325,45.53,923,82,1
prd_0007397,cat_005,sel_001163,11.7,486,42,2
prd_0007398,cat_005,sel_002159,14.59,439,63,5
prd_0007399,cat_001,sel_001834,10.52,609,65,5
